2018-06-28 13:07:00,373 [    184]   INFO -        #com.intellij.idea.Main - JVM: 25.152-b39 (OpenJDK 64-Bit Server VM) 
2018-06-28 13:07:00,378 [    189]   INFO -        #com.intellij.idea.Main - JVM Args: -Didea.classpath.index.enabled=false -Didea.config.path=C:\Users\etenphi\DoxonProject\intellijIdea\application\TestDoxon\build\idea-sandbox\config -Didea.is.internal=true -Didea.platform.prefix=Idea -Didea.plugins.path=C:\Users\etenphi\DoxonProject\intellijIdea\application\TestDoxon\build\idea-sandbox\plugins -Didea.required.plugins.id=testdoxon.TestDoxon -Didea.system.path=C:\Users\etenphi\DoxonProject\intellijIdea\application\TestDoxon\build\idea-sandbox\system -XX:MaxPermSize=250m -Xms256m -Xmx512m -Dfile.encoding=windows-1252 -Duser.country=US -Duser.language=en -Duser.variant -ea 
2018-06-28 13:07:00,379 [    190]   INFO -        #com.intellij.idea.Main - ext: C:\Users\etenphi\.gradle\caches\modules-2\files-2.1\com.jetbrains\jbre\jbrex8u152b1136.39_windows_x64\jre\lib\ext: [access-bridge-64.jar, cldrdata.jar, dnsns.jar, jaccess.jar, jfxrt.jar, localedata.jar, meta-index, nashorn.jar, sunec.jar, sunjce_provider.jar, sunmscapi.jar, sunpkcs11.jar, zipfs.jar] 
2018-06-28 13:07:00,379 [    190]   INFO -        #com.intellij.idea.Main - JNU charset: Cp1252 
2018-06-28 13:07:00,434 [    245]   INFO -        #com.intellij.idea.Main - JNA library (64-bit) loaded in 54 ms 
2018-06-28 13:07:00,439 [    250]   INFO - penapi.util.io.win32.IdeaWin32 - Native filesystem for Windows is operational 
2018-06-28 13:07:00,540 [    351]   INFO -     #com.intellij.util.ui.JBUI - User scale factor: 1.0 
2018-06-28 13:07:00,540 [    351]   INFO -     #com.intellij.util.ui.JBUI - System scale factor: 1.0 (IDE-managed HiDPI) 
2018-06-28 13:07:02,221 [   2032]   INFO - .intellij.idea.IdeaApplication - CPU cores: 4; ForkJoinPool.commonPool: java.util.concurrent.ForkJoinPool@3db6cb69[Running, parallelism = 3, size = 0, active = 0, running = 0, steals = 0, tasks = 0, submissions = 0]; factory: com.intellij.concurrency.IdeaForkJoinWorkerThreadFactory@11bb1ba3 
2018-06-28 13:07:03,183 [   2994]   INFO - llij.ide.plugins.PluginManager - Cannot find optional descriptor duplicates-groovy.xml 
2018-06-28 13:07:04,133 [   3944]   INFO - llij.ide.plugins.PluginManager - 35 plugins initialized in 1531 ms 
2018-06-28 13:07:04,166 [   3977]   INFO - llij.ide.plugins.PluginManager - Loaded bundled plugins: Android Support (10.3.0), Ant Support (1.0), Bytecode Viewer (0.1), CVS Integration (11), Copyright (8.1), Coverage (181.5087.20), Eclipse Integration (3.0), EditorConfig (181.5087.20), Git Integration (8.1), GitHub (181.5087.20), Gradle (181.5087.20), Groovy (9.0), I18n for Java (181.5087.20), IDEA CORE (181.5087.20), IntelliLang (8.0), JUnit (1.0), Java Bytecode Decompiler (181.5087.20), Java Stream Debugger (181.5087.20), JavaFX (1.0), Kotlin (1.2.31-release-IJ2018.1-1), Maven Integration (181.5087.20), Mercurial Integration (10.0), Plugin DevKit (1.0), Properties Support (181.5087.20), Settings Repository (181.5087.20), Smali Support (1.0), Subversion Integration (1.1), Task Management (1.0), Terminal (0.1), TestNG-J (8.0), UI Designer (181.5087.20), XPathView + XSLT Support (4), XSLT-Debugger (1.4), YAML (181.5087.20) 
2018-06-28 13:07:04,167 [   3978]   INFO - llij.ide.plugins.PluginManager - Loaded custom plugins: TestDoxon (1.0-SNAPSHOT) 
2018-06-28 13:07:10,101 [   9912]   INFO - ellij.util.io.PagedFileStorage - lower=100; upper=435; buffer=10; max=435 
2018-06-28 13:07:10,180 [   9991]   INFO - pl.local.NativeFileWatcherImpl - Starting file watcher: C:\Users\etenphi\.gradle\caches\modules-2\files-2.1\com.jetbrains.intellij.idea\ideaIC\2018.1.4\e71547aca57b407944ded1c37c0b5f0168870619\ideaIC-2018.1.4\bin\win\fsnotifier64.exe 
2018-06-28 13:07:10,222 [  10033]   INFO - pl.local.NativeFileWatcherImpl - Native file watcher is operational. 
2018-06-28 13:07:10,458 [  10269]   INFO - pi.util.registry.RegistryState - Registry values changed by user: 
2018-06-28 13:07:10,458 [  10269]   INFO - pi.util.registry.RegistryState -   java.completion.argument.hints.internal = false 
2018-06-28 13:07:11,393 [  11204]   WARN - nSystem.impl.ActionManagerImpl - keymap "Xcode" not found [Plugin: Git4Idea] 
2018-06-28 13:07:11,467 [  11278]   WARN - nSystem.impl.ActionManagerImpl - keymap "Xcode" not found [Plugin: hg4idea] 
2018-06-28 13:07:11,768 [  11579]   INFO - .openapi.application.Preloader - Finished preloading com.intellij.ide.ui.OptionsTopHitProvider$Activity@1acf29e3 
2018-06-28 13:07:11,952 [  11763]   INFO - til.net.ssl.CertificateManager - Default SSL context initialized 
2018-06-28 13:07:12,029 [  11840]   INFO - rains.ide.BuiltInServerManager - built-in server started, port 63343 
2018-06-28 13:07:12,104 [  11915]   INFO - gs.impl.UpdateCheckerComponent - channel: release 
2018-06-28 13:07:12,564 [  12375]   INFO - il.indexing.FileBasedIndexImpl - Index exts enumerated:377, number of extensions:44 
2018-06-28 13:07:12,571 [  12382]   INFO - il.indexing.FileBasedIndexImpl - Index scheduled:6 
2018-06-28 13:07:12,622 [  12433]   INFO - tellij.psi.stubs.StubIndexImpl - All stub exts enumerated:41, number of extensions:49 
2018-06-28 13:07:12,624 [  12435]   INFO - tellij.psi.stubs.StubIndexImpl - stub exts update scheduled:1 
2018-06-28 13:07:13,033 [  12844]   INFO - plication.impl.ApplicationImpl - 89 application components initialized in 10437ms 
2018-06-28 13:07:13,056 [  12867]   INFO - .intellij.idea.IdeaApplication - App initialization took 14239 ms 
2018-06-28 13:07:13,058 [  12869]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.kotlin loaded 332 classes 
2018-06-28 13:07:13,058 [  12869]   INFO - llij.ide.plugins.PluginManager - org.intellij.groovy loaded 164 classes 
2018-06-28 13:07:13,059 [  12870]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.android loaded 131 classes 
2018-06-28 13:07:13,059 [  12870]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.idea.maven loaded 53 classes 
2018-06-28 13:07:13,059 [  12870]   INFO - llij.ide.plugins.PluginManager - CVS loaded 40 classes 
2018-06-28 13:07:13,059 [  12870]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.settingsRepository loaded 31 classes 
2018-06-28 13:07:13,059 [  12870]   INFO - llij.ide.plugins.PluginManager - Git4Idea loaded 19 classes 
2018-06-28 13:07:13,059 [  12870]   INFO - llij.ide.plugins.PluginManager - hg4idea loaded 19 classes 
2018-06-28 13:07:13,059 [  12870]   INFO - llij.ide.plugins.PluginManager - com.intellij.uiDesigner loaded 17 classes 
2018-06-28 13:07:13,059 [  12870]   INFO - llij.ide.plugins.PluginManager - com.intellij.properties loaded 15 classes 
2018-06-28 13:07:13,059 [  12870]   INFO - llij.ide.plugins.PluginManager - com.intellij.tasks loaded 15 classes 
2018-06-28 13:07:13,059 [  12870]   INFO - llij.ide.plugins.PluginManager - Subversion loaded 15 classes 
2018-06-28 13:07:13,059 [  12870]   INFO - llij.ide.plugins.PluginManager - XPathView loaded 14 classes 
2018-06-28 13:07:13,059 [  12870]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.github loaded 12 classes 
2018-06-28 13:07:13,060 [  12871]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.javaFX loaded 11 classes 
2018-06-28 13:07:13,060 [  12871]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.gradle loaded 9 classes 
2018-06-28 13:07:13,060 [  12871]   INFO - llij.ide.plugins.PluginManager - AntSupport loaded 7 classes 
2018-06-28 13:07:13,060 [  12871]   INFO - llij.ide.plugins.PluginManager - DevKit loaded 6 classes 
2018-06-28 13:07:13,060 [  12871]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.yaml loaded 4 classes 
2018-06-28 13:07:13,060 [  12871]   INFO - llij.ide.plugins.PluginManager - com.android.tools.idea.smali loaded 3 classes 
2018-06-28 13:07:13,060 [  12871]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.idea.eclipse loaded 2 classes 
2018-06-28 13:07:13,060 [  12871]   INFO - llij.ide.plugins.PluginManager - Coverage loaded 1 classes 
2018-06-28 13:07:13,060 [  12871]   INFO - llij.ide.plugins.PluginManager - com.intellij.copyright loaded 1 classes 
2018-06-28 13:07:14,728 [  14539]   INFO - pl$FileIndexDataInitialization - Initialization done:2157 
2018-06-28 13:07:15,066 [  14877]   INFO - exImpl$StubIndexInitialization - Initialization done:336 
2018-06-28 13:07:15,211 [  15022]   INFO - com.intellij.ide.ui.UISettings - Loaded: fontSize=12, fontScale=1.0; restored: fontSize=12, fontScale=1.0 
2018-06-28 13:07:15,510 [  15321]   INFO - .openapi.application.Preloader - Finished preloading com.intellij.openapi.actionSystem.impl.ActionPreloader@51f6b5a1 
2018-06-28 13:07:17,842 [  17653]   INFO - ellij.project.impl.ProjectImpl - 154 project components initialized in 3680 ms 
2018-06-28 13:07:18,491 [  18302]   INFO - le.impl.ModuleManagerComponent - 1 module(s) loaded in 646 ms 
2018-06-28 13:07:18,775 [  18586]   INFO - .openapi.application.Preloader - Finished preloading com.intellij.ide.ui.search.SearchableOptionPreloader@210556a0 
2018-06-28 13:07:18,786 [  18597]   INFO - j.ide.script.IdeStartupScripts - 0 startup script(s) found 
2018-06-28 13:07:19,372 [  19183]   INFO - .openapi.application.Preloader - Finished preloading com.intellij.codeInsight.completion.CompletionPreloader@75fadfc4 
2018-06-28 13:07:19,380 [  19191]   INFO - .openapi.application.Preloader - Finished preloading com.intellij.ide.actions.GotoClassPresentationUpdater@6ad3fad1 
2018-06-28 13:07:19,727 [  19538]   INFO - CompilerBackwardReferenceIndex - backward reference index version differ due to: class java.io.FileNotFoundException 
2018-06-28 13:07:19,940 [  19751]   INFO - ntellij.internal.IconsLoadTime - IMG load time: ide_startup=69.14ms, average=1.08ms, median=1.01ms; number of icons: 64 
2018-06-28 13:07:20,075 [  19886]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.intellij.util.indexing.UnindexedFilesUpdater@63f156f0 
2018-06-28 13:07:20,117 [  19928]   INFO - .diagnostic.PerformanceWatcher - Pushing properties took 38ms; general responsiveness: ok; EDT responsiveness: ok 
2018-06-28 13:07:20,524 [  20335]   INFO - rojectCodeStyleSettingsManager - Initialized from default code style settings. 
2018-06-28 13:07:20,665 [  20476]   INFO - .diagnostic.PerformanceWatcher - Indexable file iteration took 545ms; general responsiveness: ok; EDT responsiveness: ok 
2018-06-28 13:07:21,143 [  20954]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: initial refresh 
2018-06-28 13:07:21,232 [  21043]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2018-06-28 13:07:21,240 [  21051]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project 'C:\Users\etenphi\IdeaProjects\untitled2' untitled2 
2018-06-28 13:07:21,497 [  21308]   INFO - tartup.impl.StartupManagerImpl - OpenFilesActivity run in 1549ms under project opening modal progress 
2018-06-28 13:07:21,638 [  21449]   INFO - ge.ExternalProjectsDataStorage - Loaded external projects data in 10 millis 
2018-06-28 13:07:21,644 [  21455]   INFO - tartup.impl.StartupManagerImpl - ExternalSystemStartupActivity run in 106ms under project opening modal progress 
2018-06-28 13:07:21,718 [  21529]   INFO - .diagnostic.PerformanceWatcher - Post-startup activities under progress took 1835ms; general responsiveness: ok; EDT responsiveness: 1/1 sluggish 
2018-06-28 13:07:22,054 [  21865]   INFO - ntellij.internal.IconsLoadTime - IMG load time: total=149.03ms, average=1.49ms, median=2.18ms; number of icons: 100 
2018-06-28 13:07:22,054 [  21865]   WARN - openapi.wm.impl.ToolWindowImpl - ToolWindow icons should be 13x13. Please fix ToolWindow (ID:  TestDoxon) or icon jar:file:/C:/Users/etenphi/DoxonProject/intellijIdea/application/TestDoxon/build/idea-sandbox/plugins/TestDoxon/lib/TestDoxon-1.0-SNAPSHOT.jar!/icons/testDox16px.png 
2018-06-28 13:07:23,456 [  23267]   INFO -       ScriptTemplatesProviders - [kts] loading script definitions [] using cp:  
2018-06-28 13:07:24,323 [  24134]   INFO - j.ide.ui.OptionsTopHitProvider - 624 ms spent to cache options in application 
2018-06-28 13:07:24,945 [  24756]   INFO - j.ide.ui.OptionsTopHitProvider - 583 ms spent to cache options in project 
2018-06-28 13:07:25,223 [  25034]   INFO - tartup.impl.StartupManagerImpl - C:/Users/etenphi/IdeaProjects/untitled2/.idea case-sensitivity: expected=false actual=false 
2018-06-28 13:07:25,268 [  25079]   INFO - pl.projectlevelman.NewMappings - VCS Root: [] - [<Project>] 
2018-06-28 13:07:25,816 [  25627]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRepositoryFileCacheImpl$PruneTask@3ca76432 
2018-06-28 13:07:25,846 [  25657]   INFO - tor.impl.FileEditorManagerImpl - Project opening took 11889 ms 
2018-06-28 13:07:25,846 [  25657]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.kotlin loaded 2641 classes 
2018-06-28 13:07:25,846 [  25657]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.android loaded 1386 classes 
2018-06-28 13:07:25,846 [  25657]   INFO - llij.ide.plugins.PluginManager - org.intellij.groovy loaded 627 classes 
2018-06-28 13:07:25,846 [  25657]   INFO - llij.ide.plugins.PluginManager - com.intellij.uiDesigner loaded 247 classes 
2018-06-28 13:07:25,847 [  25658]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.idea.maven loaded 216 classes 
2018-06-28 13:07:25,847 [  25658]   INFO - llij.ide.plugins.PluginManager - Git4Idea loaded 124 classes 
2018-06-28 13:07:25,847 [  25658]   INFO - llij.ide.plugins.PluginManager - XPathView loaded 111 classes 
2018-06-28 13:07:25,847 [  25658]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.debugger.streams loaded 107 classes 
2018-06-28 13:07:25,847 [  25658]   INFO - llij.ide.plugins.PluginManager - com.intellij.tasks loaded 104 classes 
2018-06-28 13:07:25,847 [  25658]   INFO - llij.ide.plugins.PluginManager - hg4idea loaded 86 classes 
2018-06-28 13:07:25,847 [  25658]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.gradle loaded 86 classes 
2018-06-28 13:07:25,847 [  25658]   INFO - llij.ide.plugins.PluginManager - CVS loaded 79 classes 
2018-06-28 13:07:25,847 [  25658]   INFO - llij.ide.plugins.PluginManager - Subversion loaded 67 classes 
2018-06-28 13:07:25,847 [  25658]   INFO - llij.ide.plugins.PluginManager - com.intellij.properties loaded 66 classes 
2018-06-28 13:07:25,848 [  25659]   INFO - llij.ide.plugins.PluginManager - DevKit loaded 63 classes 
2018-06-28 13:07:25,848 [  25659]   INFO - llij.ide.plugins.PluginManager - org.intellij.intelliLang loaded 59 classes 
2018-06-28 13:07:25,848 [  25659]   INFO - llij.ide.plugins.PluginManager - TestNG-J loaded 38 classes 
2018-06-28 13:07:25,848 [  25659]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.settingsRepository loaded 37 classes 
2018-06-28 13:07:25,848 [  25659]   INFO - llij.ide.plugins.PluginManager - Coverage loaded 36 classes 
2018-06-28 13:07:25,848 [  25659]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.javaFX loaded 33 classes 
2018-06-28 13:07:25,848 [  25659]   INFO - llij.ide.plugins.PluginManager - AntSupport loaded 33 classes 
2018-06-28 13:07:25,848 [  25659]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.github loaded 23 classes 
2018-06-28 13:07:25,848 [  25659]   INFO - llij.ide.plugins.PluginManager - JUnit loaded 20 classes 
2018-06-28 13:07:25,849 [  25660]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.yaml loaded 18 classes 
2018-06-28 13:07:25,849 [  25660]   INFO - llij.ide.plugins.PluginManager - org.editorconfig.editorconfigjetbrains loaded 16 classes 
2018-06-28 13:07:25,849 [  25660]   INFO - llij.ide.plugins.PluginManager - testdoxon.TestDoxon loaded 16 classes 
2018-06-28 13:07:25,849 [  25660]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.terminal loaded 11 classes 
2018-06-28 13:07:25,849 [  25660]   INFO - llij.ide.plugins.PluginManager - com.intellij.java-i18n loaded 9 classes 
2018-06-28 13:07:25,849 [  25660]   INFO - llij.ide.plugins.PluginManager - com.intellij.copyright loaded 8 classes 
2018-06-28 13:07:25,849 [  25660]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.java.decompiler loaded 7 classes 
2018-06-28 13:07:25,849 [  25660]   INFO - llij.ide.plugins.PluginManager - com.android.tools.idea.smali loaded 5 classes 
2018-06-28 13:07:25,849 [  25660]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.idea.eclipse loaded 5 classes 
2018-06-28 13:07:25,849 [  25660]   INFO - llij.ide.plugins.PluginManager - XSLT-Debugger loaded 2 classes 
2018-06-28 13:07:25,849 [  25660]   INFO - llij.ide.plugins.PluginManager - ByteCodeViewer loaded 2 classes 
2018-06-28 13:07:25,870 [  25681]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRepositoryFileCacheImpl$ManageLruProjectFilesTask@5cca6b32 
2018-06-28 13:07:26,028 [  25839]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2018-06-28 13:07:26,029 [  25840]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project 'C:\Users\etenphi\IdeaProjects\untitled2' untitled2 
2018-06-28 13:07:26,185 [  25996]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRegistry$PopulateCachesTask@1d3f2caa 
2018-06-28 13:07:26,218 [  26029]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2018-06-28 13:07:26,219 [  26030]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project 'C:\Users\etenphi\IdeaProjects\untitled2' untitled2 
2018-06-28 13:07:26,547 [  26358]   INFO - CompilerWorkspaceConfiguration - Available processors: 4 
2018-06-28 13:07:49,735 [  49546]  ERROR - .impl.MessageBusConnectionImpl - null 
java.lang.NullPointerException
